Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume
2023-03-20 10:00:00,28198.05000000,28256.98000000,27919.66000000,28101.40000000,21245.97981000,2023-03-20 10:59:59.999,597441373.16800490,526511,10707.23942000,301113987.57580060
2023-03-20 11:00:00,28101.40000000,28267.10000000,28037.99000000,28188.93000000,18285.14466000,2023-03-20 11:59:59.999,515045012.51264700,464141,9180.13455000,258589506.95411870
2023-03-20 12:00:00,28188.95000000,28258.58000000,28078.01000000,28224.99000000,15270.64968000,2023-03-20 12:59:59.999,430273736.63081070,421899,7705.96784000,217138775.75091350
2023-03-20 13:00:00,28223.49000000,28226.65000000,27715.80000000,27822.73000000,30001.32467000,2023-03-20 13:59:59.999,838075479.16138770,658285,14551.24550000,406504750.99692330
2023-03-20 14:00:00,27821.17000000,28150.00000000,27816.66000000,28055.89000000,28154.08140000,2023-03-20 14:59:59.999,787677077.44016880,629078,14156.98286000,396090328.45367660
2023-03-20 15:00:00,28054.95000000,28129.83000000,27620.00000000,27694.46000000,20406.31459000,2023-03-20 15:59:59.999,569703512.31927510,496339,9961.41359000,278148182.26278080
2023-03-20 16:00:00,27698.15000000,27787.74000000,27461.35000000,27553.81000000,26977.77628000,2023-03-20 16:59:59.999,744862990.75557200,608479,13177.97947000,363862675.67419210
2023-03-20 17:00:00,27553.81000000,27800.00000000,27489.45000000,27626.96000000,18008.49882000,2023-03-20 17:59:59.999,498288475.51926930,480199,9148.19467000,253142995.47785550
2023-03-20 18:00:00,27623.82000000,28041.48000000,27570.58000000,27980.02000000,20465.94384000,2023-03-20 18:59:59.999,569746812.78640280,509869,10523.34714000,292970140.67728550
2023-03-20 19:00:00,27980.02000000,28013.00000000,27633.17000000,27785.10000000,16860.83958000,2023-03-20 19:59:59.999,468811567.34674490,436834,8420.18576000,234126125.23517580
2023-03-20 20:00:00,27784.57000000,28034.19000000,27752.94000000,28001.00000000,12624.37895000,2023-03-20 20:59:59.999,352321911.45648570,375876,6585.64084000,183800274.48753710
2023-03-20 21:00:00,28002.37000000,28186.71000000,27921.68000000,27996.09000000,11012.97520000,2023-03-20 21:59:59.999,309094612.31829050,359863,5641.82163000,158359876.53803220
2023-03-20 22:00:00,27996.09000000,28058.10000000,27859.75000000,27952.20000000,9715.08280000,2023-03-20 22:59:59.999,271521554.04849850,343673,4873.03157000,136199332.78667020
2023-03-20 23:00:00,27950.87000000,28015.21000000,27577.02000000,27717.01000000,14506.70494000,2023-03-20 23:59:59.999,402839809.35511250,451711,7151.90546000,198608658.07806060
2023-03-21 00:00:00,27717.01000000,27953.33000000,27664.51000000,27850.21000000,15105.73382000,2023-03-21 00:59:59.999,420157169.21906300,485609,7489.71081000,208330547.19620170
2023-03-21 01:00:00,27850.21000000,27934.63000000,27711.00000000,27875.65000000,13164.86421000,2023-03-21 01:59:59.999,366459564.42316520,423874,6583.43943000,183268066.15794570
2023-03-21 02:00:00,27874.60000000,27907.80000000,27773.29000000,27779.74000000,11442.54447000,2023-03-21 02:59:59.999,318506323.76912040,368467,5554.63969000,154620474.64134580
2023-03-21 03:00:00,27779.74000000,27838.00000000,27726.13000000,27787.29000000,11236.18652000,2023-03-21 03:59:59.999,312066026.37770220,350160,5685.78001000,157918145.08249760
2023-03-21 04:00:00,27787.29000000,27968.00000000,27780.05000000,27906.81000000,12637.07836000,2023-03-21 04:59:59.999,352463438.64358780,382759,6475.15200000,180599673.49687280
2023-03-21 05:00:00,27907.08000000,27917.95000000,27732.34000000,27801.41000000,12874.34730000,2023-03-21 05:59:59.999,358252784.46291860,399203,6275.08126000,174620096.41199020
2023-03-21 06:00:00,27802.21000000,27803.21000000,27606.96000000,27637.01000000,15545.36084000,2023-03-21 06:59:59.999,430639163.21613540,459753,7464.11269000,206779095.06073190
2023-03-21 07:00:00,27637.01000000,27684.88000000,27303.10000000,27505.25000000,25278.28816000,2023-03-21 07:59:59.999,694526000.35773920,623389,12428.90122000,341479285.35652520
2023-03-21 08:00:00,27505.25000000,27686.42000000,27393.52000000,27646.65000000,18907.61830000,2023-03-21 08:59:59.999,521075178.34829030,514981,9821.91760000,270707632.22348470
2023-03-21 09:00:00,27647.95000000,28099.99000000,27550.00000000,27929.23000000,23974.68019000,2023-03-21 09:59:59.999,666882137.44235550,580072,12282.24955000,341718104.11507850
2023-03-21 10:00:00,27927.06000000,28177.00000000,27897.48000000,27962.20000000,22817.88093000,2023-03-21 10:59:59.999,639481295.55106440,527288,11529.61993000,323140453.79808850
2023-03-21 11:00:00,27962.20000000,28078.01000000,27877.29000000,28040.13000000,16317.42683000,2023-03-21 11:59:59.999,456450455.88470200,432393,8203.61059000,229492851.50458930
2023-03-21 12:00:00,28040.13000000,28244.87000000,27922.39000000,28188.92000000,26271.49255000,2023-03-21 12:59:59.999,737522574.48907000,614999,13217.94001000,371100592.28126250
2023-03-21 13:00:00,28188.92000000,28224.80000000,27900.00000000,28037.90000000,28242.54223000,2023-03-21 13:59:59.999,792421230.16428960,674698,13960.04914000,391699811.96417200
2023-03-21 14:00:00,28037.04000000,28123.75000000,27730.00000000,27887.98000000,28078.11757000,2023-03-21 14:59:59.999,783676051.03255940,645189,13730.54281000,383258701.78871030
2023-03-21 15:00:00,27890.45000000,28107.69000000,27854.12000000,28041.06000000,17882.16855000,2023-03-21 15:59:59.999,500516415.88484730,496710,9177.79334000,256897202.56297380
2023-03-21 16:00:00,28041.06000000,28438.55000000,28012.65000000,28343.92000000,26861.99919000,2023-03-21 16:59:59.999,758585491.76124140,686436,14103.73792000,398297600.91894270
2023-03-21 17:00:00,28343.92000000,28416.00000000,27960.66000000,27988.69000000,29004.08838000,2023-03-21 17:59:59.999,817688875.53762690,678054,14354.32253000,404725001.90371870
2023-03-21 18:00:00,27988.69000000,28163.00000000,27935.07000000,28128.77000000,15034.67925000,2023-03-21 18:59:59.999,421946107.57849680,436072,7182.53807000,201587912.93619250
2023-03-21 19:00:00,28128.77000000,28226.33000000,28080.56000000,28126.84000000,13339.83917000,2023-03-21 19:59:59.999,375483756.93978940,408163,6663.94733000,187579951.90680170
2023-03-21 20:00:00,28126.85000000,28214.99000000,28035.06000000,28077.28000000,12425.35683000,2023-03-21 20:59:59.999,349349286.72221040,390645,6043.47113000,169929509.76900490
2023-03-21 21:00:00,28077.35000000,28104.00000000,27900.00000000,27997.84000000,9709.35259000,2023-03-21 21:59:59.999,271971709.74937250,349827,4769.83470000,133616729.00835090
2023-03-21 22:00:00,27997.84000000,28072.27000000,27921.25000000,28031.17000000,7735.50781000,2023-03-21 22:59:59.999,216687938.73261190,302040,3896.82474000,109161223.09855690
2023-03-21 23:00:00,28031.86000000,28150.00000000,27986.09000000,28105.47000000,7042.58815000,2023-03-21 23:59:59.999,197683740.04963050,300089,3577.12377000,100413844.44597150
2023-03-22 00:00:00,28107.81000000,28117.25000000,27945.44000000,28028.91000000,14331.12351000,2023-03-22 00:59:59.999,402172443.69528520,211176,6904.20566000,193753462.38020330
2023-03-22 01:00:00,28028.91000000,28097.04000000,27975.00000000,28086.85000000,7445.21921000,2023-03-22 01:59:59.999,208731943.77069350,106173,3713.73651000,104117091.89993020
2023-03-22 02:00:00,28086.85000000,28147.00000000,28048.00000000,28049.59000000,5982.62441000,2023-03-22 02:59:59.999,168049511.40432460,82932,3028.76445000,85074519.03346790
2023-03-22 03:00:00,28049.59000000,28280.00000000,28021.00000000,28154.14000000,9241.19338000,2023-03-22 03:59:59.999,260341375.63383890,119787,4779.34617000,134650311.03565310
2023-03-22 04:00:00,28154.14000000,28224.97000000,28122.12000000,28196.41000000,4851.84288000,2023-03-22 04:59:59.999,136663077.55953520,66500,2401.91606000,67654995.15000460
2023-03-22 05:00:00,28196.42000000,28288.00000000,28181.15000000,28201.52000000,5985.27139000,2023-03-22 05:59:59.999,168937798.91161440,77031,3057.04521000,86288198.47024810
2023-03-22 06:00:00,28201.53000000,28218.58000000,28151.00000000,28205.16000000,5518.51426000,2023-03-22 06:59:59.999,155520515.41703520,75927,2819.41698000,79454304.23705950
2023-03-22 07:00:00,28205.16000000,28238.83000000,28028.24000000,28103.69000000,6232.62522000,2023-03-22 07:59:59.999,175384684.43463030,130189,2921.85807000,82223718.32963410
2023-03-22 08:00:00,28103.68000000,28213.23000000,28053.71000000,28086.99000000,5300.97913000,2023-03-22 08:59:59.999,149130834.89156620,117391,2639.03427000,74246963.32411700
2023-03-22 09:00:00,28086.99000000,28130.00000000,28000.00000000,28099.99000000,4905.07163000,2023-03-22 09:59:59.999,137714329.96468630,88214,2307.37503000,64786168.51506180
2023-03-22 10:00:00,28099.99000000,28186.70000000,28067.63000000,28154.95000000,3624.79464000,2023-03-22 10:59:59.999,101944084.46198600,69321,1812.69450000,50980407.35859630
2023-03-22 11:00:00,28154.95000000,28200.00000000,28115.85000000,28122.74000000,2449.82888000,2023-03-22 11:59:59.999,68976989.06690840,49713,1184.81903000,33359826.57926600
2023-03-22 12:00:00,28122.73000000,28246.25000000,28105.35000000,28220.08000000,4430.31516000,2023-03-22 12:59:59.999,124917211.59717620,77091,2367.74113000,66758028.13735330
2023-03-22 13:00:00,28220.07000000,28391.99000000,28166.66000000,28285.56000000,6715.67597000,2023-03-22 13:59:59.999,189998149.66444850,110320,3531.70888000,99912298.86792440
2023-03-22 14:00:00,28285.55000000,28736.00000000,28279.69000000,28563.61000000,12971.76493000,2023-03-22 14:59:59.999,369821808.70328250,211281,6910.98060000,197014179.02189000
2023-03-22 15:00:00,28563.61000000,28730.00000000,28442.83000000,28595.07000000,11559.40318000,2023-03-22 15:59:59.999,330838336.82288240,172829,5604.88998000,160416852.78665960
2023-03-22 16:00:00,28595.06000000,28703.00000000,28482.84000000,28647.26000000,5550.41667000,2023-03-22 16:59:59.999,158733030.61401310,106498,2973.55231000,85041430.17834180
2023-03-22 17:00:00,28647.26000000,28647.27000000,28315.00000000,28516.34000000,11311.09395000,2023-03-22 17:59:59.999,321742087.83285740,172430,5325.33984000,151466357.95365930
2023-03-22 18:00:00,28516.34000000,28868.05000000,27781.51000000,28027.99000000,33039.01806000,2023-03-22 18:59:59.999,937230771.26054710,512922,16170.18976000,458849199.41662240
2023-03-22 19:00:00,28028.00000000,28028.00000000,26650.27000000,26667.33000000,34344.06638000,2023-03-22 19:59:59.999,937031792.15146600,501352,15576.44976000,425028794.05112540
2023-03-22 20:00:00,26668.80000000,27377.00000000,26601.80000000,27311.29000000,12672.99808000,2023-03-22 20:59:59.999,342427416.37125030,238691,6606.71685000,178492117.27173370
2023-03-22 21:00:00,27311.28000000,27437.98000000,27073.11000000,27083.55000000,5989.48553000,2023-03-22 21:59:59.999,163202021.14888660,135062,2911.72963000,79354150.56617690
2023-03-22 22:00:00,27083.55000000,27254.00000000,26973.76000000,27209.19000000,5600.13264000,2023-03-22 22:59:59.999,151898089.84043740,91452,2790.46036000,75696120.79582440
2023-03-22 23:00:00,27209.20000000,27340.00000000,27186.99000000,27250.97000000,4059.95387000,2023-03-22 23:59:59.999,110691517.23027210,65045,2016.00282000,54965718.75451100
2023-03-23 00:00:00,27250.97000000,27428.69000000,27195.63000000,27322.28000000,4717.70531000,2023-03-23 00:59:59.999,128945682.73950300,81505,2394.59358000,65457028.50076620
2023-03-23 01:00:00,27322.27000000,27322.28000000,27105.00000000,27150.91000000,3417.24968000,2023-03-23 01:59:59.999,93060338.83488940,59833,1562.57251000,42550978.91148270
2023-03-23 02:00:00,27150.91000000,27346.16000000,27144.62000000,27346.16000000,2625.40512000,2023-03-23 02:59:59.999,71587851.90996660,56589,1448.11363000,39484493.36146470
2023-03-23 03:00:00,27346.16000000,27415.64000000,27299.00000000,27356.78000000,3160.40704000,2023-03-23 03:59:59.999,86445175.20711690,51461,1621.28894000,44349443.73825800
2023-03-23 04:00:00,27356.79000000,27420.00000000,27258.00000000,27275.16000000,2590.69823000,2023-03-23 04:59:59.999,70870963.75485330,44281,1240.58452000,33939942.65922880
2023-03-23 05:00:00,27275.16000000,27700.00000000,27274.77000000,27629.18000000,5276.55365000,2023-03-23 05:59:59.999,145153913.89121070,85181,3075.21610000,84588902.04982790
2023-03-23 06:00:00,27629.19000000,27690.44000000,27560.48000000,27647.67000000,3728.48070000,2023-03-23 06:59:59.999,103034929.81621670,68490,1833.60485000,50670349.55778740
2023-03-23 07:00:00,27647.68000000,27672.83000000,27537.00000000,27631.93000000,2715.24590000,2023-03-23 07:59:59.999,74986572.74141430,50785,1274.78883000,35206150.63114390
2023-03-23 08:00:00,27631.93000000,27738.27000000,27560.14000000,27632.02000000,3200.75113000,2023-03-23 08:59:59.999,88445659.13262200,61193,1623.72878000,44873508.23316890
2023-03-23 09:00:00,27632.03000000,27640.61000000,27575.00000000,27622.82000000,2353.39456000,2023-03-23 09:59:59.999,64978054.22569350,46174,1056.21591000,29161329.57600680
2023-03-23 10:00:00,27622.82000000,27667.57000000,27587.01000000,27612.55000000,2366.97975000,2023-03-23 10:59:59.999,65396829.87582970,44967,1129.09431000,31196904.81666790
2023-03-23 11:00:00,27612.54000000,27629.99000000,27439.50000000,27584.53000000,3975.97274000,2023-03-23 11:59:59.999,109453480.86724590,63792,1956.99195000,53875602.82020080
2023-03-23 12:00:00,27584.52000000,27645.37000000,27450.00000000,27469.99000000,3745.72523000,2023-03-23 12:59:59.999,103253241.43989460,64909,1857.16342000,51200146.56780520
2023-03-23 13:00:00,27470.00000000,27495.68000000,27275.92000000,27369.00000000,6693.02624000,2023-03-23 13:59:59.999,183261459.55621850,107848,3109.74112000,85134434.23385230
2023-03-23 14:00:00,27369.01000000,28099.99000000,27300.00000000,28045.30000000,8616.12592000,2023-03-23 14:59:59.999,237635100.81790880,125620,4945.47099000,136491538.42545510
2023-03-23 15:00:00,28045.31000000,28750.00000000,27975.27000000,28580.87000000,21135.69966000,2023-03-23 15:59:59.999,601033532.29210980,324999,10984.90722000,312369135.67109790
2023-03-23 16:00:00,28580.86000000,28647.05000000,28351.81000000,28464.96000000,7933.76961000,2023-03-23 16:59:59.999,225918895.28403230,132861,3914.71474000,111475465.67651860
2023-03-23 17:00:00,28464.96000000,28509.98000000,28150.00000000,28297.16000000,6962.94256000,2023-03-23 17:59:59.999,197009623.95839920,125191,3397.98659000,96143428.92753020
2023-03-23 18:00:00,28297.16000000,28395.00000000,27784.68000000,27903.80000000,8115.86159000,2023-03-23 18:59:59.999,227950736.44669200,133265,3652.92230000,102598063.58448040
2023-03-23 19:00:00,27903.79000000,28456.20000000,27772.22000000,28369.99000000,11039.96536000,2023-03-23 19:59:59.999,309751081.19768930,170058,5711.60660000,160233489.22537450
2023-03-23 20:00:00,28369.82000000,28371.92000000,28096.60000000,28280.03000000,4652.98435000,2023-03-23 20:59:59.999,131261101.60119000,81447,2397.54537000,67630831.89675340
2023-03-23 21:00:00,28280.03000000,28280.03000000,27967.93000000,28163.79000000,2840.11442000,2023-03-23 21:59:59.999,79895104.81514790,72984,1293.26133000,36379299.71029460
2023-03-23 22:00:00,28163.80000000,28265.17000000,28087.93000000,28214.10000000,2872.38103000,2023-03-23 22:59:59.999,80930293.15519710,45114,1541.77574000,43442208.03886570
2023-03-23 23:00:00,28214.10000000,28438.00000000,28186.74000000,28295.41000000,3912.16840000,2023-03-23 23:59:59.999,110863949.55391680,60544,2148.13546000,60870960.47631260
2023-03-24 00:00:00,28295.42000000,28374.30000000,28182.02000000,28195.30000000,2887.21044000,2023-03-24 00:59:59.999,81696702.94330860,55358,1361.90716000,38542337.80235720
2023-03-24 01:00:00,28195.29000000,28318.80000000,28137.93000000,28253.00000000,2294.16851000,2023-03-24 01:59:59.999,64796470.41189460,43247,1199.22863000,33870352.85455300
2023-03-24 02:00:00,28253.00000000,28309.99000000,28134.86000000,28186.28000000,2066.26067000,2023-03-24 02:59:59.999,58366428.14922550,37281,889.81155000,25135233.48266430
2023-03-24 03:00:00,28186.28000000,28237.10000000,28158.40000000,28219.98000000,1572.69903000,2023-03-24 03:59:59.999,44359314.47674330,30487,800.65146000,22581411.60296640
2023-03-24 04:00:00,28219.98000000,28254.48000000,28102.15000000,28130.41000000,2009.41868000,2023-03-24 04:59:59.999,56646713.28924120,36868,943.61911000,26602825.20375980
2023-03-24 05:00:00,28130.41000000,28300.22000000,28130.40000000,28284.45000000,2593.46960000,2023-03-24 05:59:59.999,73240691.06137970,38991,1300.99926000,36739905.95650770
2023-03-24 06:00:00,28284.45000000,28335.32000000,28234.00000000,28262.83000000,1783.26087000,2023-03-24 06:59:59.999,50428347.03939470,39714,807.73888000,22840530.64951020
2023-03-24 07:00:00,28262.84000000,28320.00000000,28162.43000000,28274.59000000,2678.97653000,2023-03-24 07:59:59.999,75700415.03080670,47140,1348.44399000,38105917.36176670
2023-03-24 08:00:00,28274.58000000,28295.72000000,27934.48000000,28034.37000000,5156.44522000,2023-03-24 08:59:59.999,144877539.03819490,94712,2246.70104000,63116279.11286690
2023-03-24 09:00:00,28034.38000000,28190.35000000,28000.00000000,28041.11000000,4506.28931000,2023-03-24 09:59:59.999,126617860.61721300,73822,2170.49431000,60982934.63667600
2023-03-24 10:00:00,28041.11000000,28085.06000000,27941.00000000,28039.71000000,3639.24610000,2023-03-24 10:59:59.999,101922528.69319610,65628,1788.14992000,50080168.84268750
2023-03-24 11:00:00,28039.71000000,28091.03000000,27963.84000000,28080.00000000,1267.41714000,2023-03-24 11:59:59.999,35521462.04342730,25083,675.90368000,18945009.69057470
2023-03-24 12:00:00,28080.00000000,28080.00000000,28080.00000000,28080.00000000,0.00000000,2023-03-24 12:39:41.646,0.00000000,0,0.00000000,0.00000000
2023-03-24 14:00:00,28079.99000000,28253.01000000,27835.00000000,27989.06000000,8983.24018000,2023-03-24 14:59:59.999,251817501.93233620,144497,4218.15328000,118301065.87102890
2023-03-24 15:00:00,27989.07000000,28076.82000000,27843.41000000,28018.04000000,5198.28681000,2023-03-24 15:59:59.999,145323313.84614310,92428,2440.02370000,68210226.07456870
2023-03-24 16:00:00,28018.04000000,28059.63000000,27831.33000000,27831.33000000,3377.68679000,2023-03-24 16:59:59.999,94370863.88742630,65174,1629.52088000,45522026.45167030
2023-03-24 17:00:00,27831.33000000,27909.28000000,27523.81000000,27609.99000000,8886.72594000,2023-03-24 17:59:59.999,246032993.46793060,134051,4170.61679000,115473926.79038600
2023-03-24 18:00:00,27609.99000000,27815.58000000,27562.51000000,27740.01000000,4729.14975000,2023-03-24 18:59:59.999,130942482.36916810,72784,2534.00165000,70164213.21625640
2023-03-24 19:00:00,27740.02000000,27880.84000000,27687.18000000,27821.60000000,3328.40802000,2023-03-24 19:59:59.999,92534066.46507700,55443,1660.63695000,46170307.43125260
2023-03-24 20:00:00,27821.59000000,27860.00000000,27486.89000000,27584.82000000,4095.63602000,2023-03-24 20:59:59.999,113271415.98523370,76633,1914.78392000,52959922.46231980
2023-03-24 21:00:00,27584.83000000,27621.66000000,27000.00000000,27335.14000000,8237.35346000,2023-03-24 21:59:59.999,224631185.98499830,162036,3703.63876000,101000811.54374190
2023-03-24 22:00:00,27335.13000000,27443.19000000,27275.15000000,27298.05000000,4289.67920000,2023-03-24 22:59:59.999,117395370.55865760,68855,2227.81395000,60965713.43003820
2023-03-24 23:00:00,27298.06000000,27517.14000000,27280.88000000,27454.47000000,2661.03717000,2023-03-24 23:59:59.999,72949724.73630490,50905,1416.72235000,38836345.27084000
2023-03-25 00:00:00,27454.46000000,27586.00000000,27425.19000000,27556.35000000,2102.79410000,2023-03-25 00:59:59.999,57835744.92185560,49964,1093.93918000,30085637.50427550
2023-03-25 01:00:00,27556.34000000,27566.12000000,27420.00000000,27498.54000000,1532.14045000,2023-03-25 01:59:59.999,42124476.24911520,37021,686.58149000,18875761.00543770
2023-03-25 02:00:00,27498.54000000,27658.20000000,27459.18000000,27599.66000000,1783.06728000,2023-03-25 02:59:59.999,49172202.02347910,41771,982.71144000,27099126.21978080
2023-03-25 03:00:00,27599.66000000,27639.94000000,27540.53000000,27581.65000000,2213.29821000,2023-03-25 03:59:59.999,61058758.67114830,35493,1199.75110000,33097952.48531650
2023-03-25 04:00:00,27581.65000000,27608.20000000,27492.57000000,27535.25000000,1207.18941000,2023-03-25 04:59:59.999,33267019.84201950,29208,557.38246000,15361118.10971490
2023-03-25 05:00:00,27535.26000000,27544.39000000,27375.90000000,27458.73000000,1839.15445000,2023-03-25 05:59:59.999,50526998.03383820,40167,859.25479000,23605582.10457800
2023-03-25 06:00:00,27458.74000000,27536.50000000,27405.50000000,27495.66000000,2122.47214000,2023-03-25 06:59:59.999,58306711.57009170,41499,1140.58134000,31331654.21604880
2023-03-25 07:00:00,27495.66000000,27583.97000000,27470.26000000,27485.36000000,2007.66965000,2023-03-25 07:59:59.999,55249278.50773300,35354,1008.74283000,27758827.50101510
2023-03-25 08:00:00,27485.37000000,27512.65000000,27337.96000000,27422.56000000,2002.36773000,2023-03-25 08:59:59.999,54931606.87108870,49238,963.48877000,26430175.76700830
2023-03-25 09:00:00,27422.56000000,27519.00000000,27309.80000000,27481.96000000,2070.46154000,2023-03-25 09:59:59.999,56750394.67916680,47837,1008.47106000,27648045.98891180
2023-03-25 10:00:00,27481.96000000,27537.79000000,27397.47000000,27477.01000000,1753.89200000,2023-03-25 10:59:59.999,48171388.61866580,38907,961.66234000,26410831.87309110
2023-03-25 11:00:00,27477.00000000,27530.00000000,27423.59000000,27457.20000000,1186.26813000,2023-03-25 11:59:59.999,32587202.50642160,30149,564.06740000,15495113.23013110
2023-03-25 12:00:00,27457.19000000,27480.17000000,27372.81000000,27451.71000000,1416.55718000,2023-03-25 12:59:59.999,38852931.98603610,36574,706.06235000,19365383.87893960
2023-03-25 13:00:00,27451.72000000,27619.00000000,27357.14000000,27566.96000000,3063.63019000,2023-03-25 13:59:59.999,84230786.63090040,60392,1493.80668000,41084095.90081140
2023-03-25 14:00:00,27566.97000000,27648.00000000,27519.39000000,27527.06000000,2294.12717000,2023-03-25 14:59:59.999,63263877.35591440,49916,1077.24788000,29706851.37395230
